MTDID;IMG_original;IMG_cleaned;MIDI_EDM;WAV_MTD;WAV_WCM;BMID;EDMID;ComposerID;ComposerBirth;ComposerDeath;WorkID;PerformanceID;CollectionID;MusicBrainzID;LabelID;WCMID;WorkTitle;ThemeLabelBM;ThemeInstruments;WorkInstruments;Ensemble;Polyphony;NameCD;NameTrack;StartTime;EndTime;MidiTransposition;Comment1;Comment2;Comment3
0416;MTD0416_Bach_BWV0859-02.jpg;MTD0416_Bach_BWV0859-02.jpg;MTD0416_Bach_BWV0859-02.mid;MTD0416_Bach_BWV0859-02.wav;Bach_BWV0859-02_Belder_BC-WCM2158.wav;B328;0421;Bach;1685;1750;BWV0859-02;Belder;Composer/Bach_CompleteEdition_BC;cf74e971-b791-4c23-ab2d-2189e6f8195a;BC;2158;Fugue No 14;;Harpsichord;Harpsichord;Solo;Monophon;025;Track04;00:00.7;00:20.2;-1;;;
0417;MTD0417_Bach_BWV0860-01.jpg;MTD0417_Bach_BWV0860-01.jpg;MTD0417_Bach_BWV0860-01.mid;MTD0417_Bach_BWV0860-01.wav;Bach_BWV0860-01_Belder_BC-WCM2159.wav;B329;0422;Bach;1685;1750;BWV0860-01;Belder;Composer/Bach_CompleteEdition_BC;cf74e971-b791-4c23-ab2d-2189e6f8195a;BC;2159;Prelude No 15;;Harpsichord;Harpsichord;Solo;Homophon;025;Track05;00:01;00:04;-1;;;
0418;MTD0418_Bach_BWV0860-02.jpg;MTD0418_Bach_BWV0860-02.jpg;MTD0418_Bach_BWV0860-02.mid;MTD0418_Bach_BWV0860-02.wav;Bach_BWV0860-02_Belder_BC-WCM2160.wav;B330;0423;Bach;1685;1750;BWV0860-02;Belder;Composer/Bach_CompleteEdition_BC;cf74e971-b791-4c23-ab2d-2189e6f8195a;BC;2160;Fugue No 15;;Harpsichord;Harpsichord;Solo;Monophon;025;Track06;00:00.5;00:07.7;-1;;;
0419;MTD0419_Bach_BWV0861-01.jpg;MTD0419_Bach_BWV0861-01.jpg;MTD0419_Bach_BWV0861-01.mid;MTD0419_Bach_BWV0861-01.wav;Bach_BWV0861-01_Belder_BC-WCM2161.wav;B331;0424;Bach;1685;1750;BWV0861-01;Belder;Composer/Bach_CompleteEdition_BC;cf74e971-b791-4c23-ab2d-2189e6f8195a;BC;2161;Prelude No 16;;Harpsichord;Harpsichord;Solo;Homophon;025;Track07;00:00.8;00:18.8;-1;MidiErrTempo;;
0420;MTD0420_Bach_BWV0861-02.jpg;MTD0420_Bach_BWV0861-02.jpg;MTD0420_Bach_BWV0861-02.mid;MTD0420_Bach_BWV0861-02.wav;Bach_BWV0861-02_Belder_BC-WCM2162.wav;B332;0425;Bach;1685;1750;BWV0861-02;Belder;Composer/Bach_CompleteEdition_BC;cf74e971-b791-4c23-ab2d-2189e6f8195a;BC;2162;Fugue No 16;;Harpsichord;Harpsichord;Solo;Monophon+Polyphon;025;Track08;00:00.5;00:07.5;-1;;;Fugue late
0421;MTD0421_Bach_BWV0862-01.jpg;MTD0421_Bach_BWV0862-01.jpg;MTD0421_Bach_BWV0862-01.mid;MTD0421_Bach_BWV0862-01.wav;Bach_BWV0862-01_Belder_BC-WCM2163.wav;B333;0426;Bach;1685;1750;BWV0862-01;Belder;Composer/Bach_CompleteEdition_BC;cf74e971-b791-4c23-ab2d-2189e6f8195a;BC;2163;Prelude No 17;;Harpsichord;Harpsichord;Solo;Homophon;025;Track09;00:00.7;00:08.7;-1;;;
0422;MTD0422_Bach_BWV0862-02.jpg;MTD0422_Bach_BWV0862-02.jpg;MTD0422_Bach_BWV0862-02.mid;MTD0422_Bach_BWV0862-02.wav;Bach_BWV0862-02_Belder_BC-WCM2164.wav;B334;0427;Bach;1685;1750;BWV0862-02;Belder;Composer/Bach_CompleteEdition_BC;cf74e971-b791-4c23-ab2d-2189e6f8195a;BC;2164;Fugue No 17;;Harpsichord;Harpsichord;Solo;Polyphon;025;Track10;00:00;00:14.5;-1;MidiErrTempo;;
0423;MTD0423_Bach_BWV0863-01.jpg;MTD0423_Bach_BWV0863-01.jpg;MTD0423_Bach_BWV0863-01.mid;MTD0423_Bach_BWV0863-01.wav;Bach_BWV0863-01_Belder_BC-WCM2165.wav;B335;0428;Bach;1685;1750;BWV0863-01;Belder;Composer/Bach_CompleteEdition_BC;cf74e971-b791-4c23-ab2d-2189e6f8195a;BC;2165;Prelude No 18;;Harpsichord;Harpsichord;Solo;Polyphon;025;Track11;00:00.8;00:05.8;-1;;;
0424;MTD0424_Bach_BWV0863-02.jpg;MTD0424_Bach_BWV0863-02.jpg;MTD0424_Bach_BWV0863-02.mid;MTD0424_Bach_BWV0863-02.wav;Bach_BWV0863-02_Belder_BC-WCM2166.wav;B336;0429;Bach;1685;1750;BWV0863-02;Belder;Composer/Bach_CompleteEdition_BC;cf74e971-b791-4c23-ab2d-2189e6f8195a;BC;2166;Fugue No 18;;Harpsichord;Harpsichord;Solo;Monophon+Homophon;025;Track12;00:00.7;00:08.6;-1;MidiErr;double sharp;
0425;MTD0425_Bach_BWV0864-01.jpg;MTD0425_Bach_BWV0864-01.jpg;MTD0425_Bach_BWV0864-01.mid;MTD0425_Bach_BWV0864-01.wav;Bach_BWV0864-01_Belder_BC-WCM2167.wav;B337;0430;Bach;1685;1750;BWV0864-01;Belder;Composer/Bach_CompleteEdition_BC;cf74e971-b791-4c23-ab2d-2189e6f8195a;BC;2167;Prelude No 19;;Harpsichord;Harpsichord;Solo;Homophon;025;Track13;00:00.8;00:07.8;-1;;;
0426;MTD0426_Bach_BWV0864-02.jpg;MTD0426_Bach_BWV0864-02.jpg;MTD0426_Bach_BWV0864-02.mid;MTD0426_Bach_BWV0864-02.wav;Bach_BWV0864-02_Belder_BC-WCM2168.wav;B338;0431;Bach;1685;1750;BWV0864-02;Belder;Composer/Bach_CompleteEdition_BC;cf74e971-b791-4c23-ab2d-2189e6f8195a;BC;2168;Fugue No 19;;Harpsichord;Harpsichord;Solo;Monophon+Homophon;025;Track14;00:01;00:06.7;-1;;;
0427;MTD0427_Bach_BWV0865-01.jpg;MTD0427_Bach_BWV0865-01.jpg;MTD0427_Bach_BWV0865-01.mid;MTD0427_Bach_BWV0865-01.wav;Bach_BWV0865-01_Belder_BC-WCM2169.wav;B339;0432;Bach;1685;1750;BWV0865-01;Belder;Composer/Bach_CompleteEdition_BC;cf74e971-b791-4c23-ab2d-2189e6f8195a;BC;2169;Prelude No 20;;Harpsichord;Harpsichord;Solo;Polyphon;025;Track15;00:00.5;00:07.6;-1;;;
0428;MTD0428_Bach_BWV0865-02.jpg;MTD0428_Bach_BWV0865-02.jpg;MTD0428_Bach_BWV0865-02.mid;MTD0428_Bach_BWV0865-02.wav;Bach_BWV0865-02_Belder_BC-WCM2170.wav;B340;0433;Bach;1685;1750;BWV0865-02;Belder;Composer/Bach_CompleteEdition_BC;cf74e971-b791-4c23-ab2d-2189e6f8195a;BC;2170;Fugue No 20;;Harpsichord;Harpsichord;Solo;Monophon;025;Track16;00:00.4;00:07.7;-1;MidiErrTempo;;
0429;MTD0429_Bach_BWV0866-01.jpg;MTD0429_Bach_BWV0866-01.jpg;MTD0429_Bach_BWV0866-01.mid;MTD0429_Bach_BWV0866-01.wav;Bach_BWV0866-01_Belder_BC-WCM2171.wav;B341;0434;Bach;1685;1750;BWV0866-01;Belder;Composer/Bach_CompleteEdition_BC;cf74e971-b791-4c23-ab2d-2189e6f8195a;BC;2171;Prelude No 21;;Harpsichord;Harpsichord;Solo;Homophon;025;Track17;00:00.5;00:03.8;-1;MidiErrTempo;;
0430;MTD0430_Bach_BWV0866-02.jpg;MTD0430_Bach_BWV0866-02.jpg;MTD0430_Bach_BWV0866-02.mid;MTD0430_Bach_BWV0866-02.wav;Bach_BWV0866-02_Belder_BC-WCM2172.wav;B342;0435;Bach;1685;1750;BWV0866-02;Belder;Composer/Bach_CompleteEdition_BC;cf74e971-b791-4c23-ab2d-2189e6f8195a;BC;2172;Fugue No 21;;Harpsichord;Harpsichord;Solo;Monophon;025;Track18;00:00.6;00:06;-1;MidiNumberCorrected;;
0431;MTD0431_Bach_BWV0867-01.jpg;MTD0431_Bach_BWV0867-01.jpg;MTD0431_Bach_BWV0867-01.mid;MTD0431_Bach_BWV0867-01.wav;Bach_BWV0867-01_Belder_BC-WCM2173.wav;B343;0436;Bach;1685;1750;BWV0867-01;Belder;Composer/Bach_CompleteEdition_BC;cf74e971-b791-4c23-ab2d-2189e6f8195a;BC;2173;Prelude No 22;;Harpsichord;Harpsichord;Solo;Homophon;025;Track19;00:01.3;00:14;-1;MidiNumberCorrected;Midi found in the web, but not in Lukas' collection and neither in the interface;
0432;MTD0432_Bach_BWV0867-02.jpg;MTD0432_Bach_BWV0867-02.jpg;MTD0432_Bach_BWV0867-02.mid;MTD0432_Bach_BWV0867-02.wav;Bach_BWV0867-02_Belder_BC-WCM2174.wav;B344;0437;Bach;1685;1750;BWV0867-02;Belder;Composer/Bach_CompleteEdition_BC;cf74e971-b791-4c23-ab2d-2189e6f8195a;BC;2174;Fugue No 22;;Harpsichord;Harpsichord;Solo;Polyphon;025;Track20;00:01.2;00:12.5;-1;MidiNumberCorrected;Midi found in the web, but not in Lukas' collection and neither in the interface;
0433;MTD0433_Bach_BWV0868-01.jpg;MTD0433_Bach_BWV0868-01.jpg;MTD0433_Bach_BWV0868-01.mid;MTD0433_Bach_BWV0868-01.wav;Bach_BWV0868-01_Belder_BC-WCM2175.wav;B345;0438;Bach;1685;1750;BWV0868-01;Belder;Composer/Bach_CompleteEdition_BC;cf74e971-b791-4c23-ab2d-2189e6f8195a;BC;2175;Prelude No 23;;Harpsichord;Harpsichord;Solo;Polyphon;025;Track21;00:00.7;00:05.7;-1;MidiNumberCorrected;BM Theme in two voices, Midi found in the web, but not in Lukas' collection and neither in the interface;
0434;MTD0434_Bach_BWV0868-02.jpg;MTD0434_Bach_BWV0868-02.jpg;MTD0434_Bach_BWV0868-02.mid;MTD0434_Bach_BWV0868-02.wav;Bach_BWV0868-02_Belder_BC-WCM2176.wav;B346;0439;Bach;1685;1750;BWV0868-02;Belder;Composer/Bach_CompleteEdition_BC;cf74e971-b791-4c23-ab2d-2189e6f8195a;BC;2176;Fugue No 23;;Harpsichord;Harpsichord;Solo;Monophon;025;Track22;00:00.8;00:10.5;-1;MidiNumberCorrected;Midi found in the web, but not in Lukas' collection and neither in the interface;
0435;MTD0435_Bach_BWV0869-01.jpg;MTD0435_Bach_BWV0869-01.jpg;MTD0435_Bach_BWV0869-01.mid;MTD0435_Bach_BWV0869-01.wav;Bach_BWV0869-01_Belder_BC-WCM2177.wav;B347;0440;Bach;1685;1750;BWV0869-01;Belder;Composer/Bach_CompleteEdition_BC;cf74e971-b791-4c23-ab2d-2189e6f8195a;BC;2177;Prelude No 24;;Harpsichord;Harpsichord;Solo;Polyphon;025;Track23;00:00.8;00:09.2;-1;MidiNumberCorrected;BM Theme in two voices, Midi found in the web, but not in Lukas' collection and neither in the interface;
0436;MTD0436_Bach_BWV0869-02.jpg;MTD0436_Bach_BWV0869-02.jpg;MTD0436_Bach_BWV0869-02.mid;MTD0436_Bach_BWV0869-02.wav;Bach_BWV0869-02_Belder_BC-WCM2178.wav;B348;0441;Bach;1685;1750;BWV0869-02;Belder;Composer/Bach_CompleteEdition_BC;cf74e971-b791-4c23-ab2d-2189e6f8195a;BC;2178;Fugue No 24;;Harpsichord;Harpsichord;Solo;Monophon;025;Track24;00:00;00:20.5;-1;MidiNumberCorrected;Midi found in the web, but not in Lukas' collection and neither in the interface;
0437;MTD0437_Bach_BWV0870-01.jpg;MTD0437_Bach_BWV0870-01.jpg;MTD0437_Bach_BWV0870-01.mid;MTD0437_Bach_BWV0870-01.wav;Bach_BWV0870-01_Belder_BC-WCM2179.wav;B349;0442;Bach;1685;1750;BWV0870-01;Belder;Composer/Bach_CompleteEdition_BC;cf74e971-b791-4c23-ab2d-2189e6f8195a;BC;2179;Prelude No 1;;Harpsichord;Harpsichord;Solo;Homophon;026;Track01;00:01.7;00:07.3;-1;;;
0438;MTD0438_Bach_BWV0870-02.jpg;MTD0438_Bach_BWV0870-02.jpg;MTD0438_Bach_BWV0870-02.mid;MTD0438_Bach_BWV0870-02.wav;Bach_BWV0870-02_Belder_BC-WCM2180.wav;B350;0443;Bach;1685;1750;BWV0870-02;Belder;Composer/Bach_CompleteEdition_BC;cf74e971-b791-4c23-ab2d-2189e6f8195a;BC;2180;Fugue No 1;;Harpsichord;Harpsichord;Solo;Monophon;026;Track02;00:00.6;00:05.6;-1;;;
0439;MTD0439_Bach_BWV0871-01.jpg;MTD0439_Bach_BWV0871-01.jpg;MTD0439_Bach_BWV0871-01.mid;MTD0439_Bach_BWV0871-01.wav;Bach_BWV0871-01_Belder_BC-WCM2181.wav;B351;0444;Bach;1685;1750;BWV0871-01;Belder;Composer/Bach_CompleteEdition_BC;cf74e971-b791-4c23-ab2d-2189e6f8195a;BC;2181;Prelude No 2;;Harpsichord;Harpsichord;Solo;Polyphon;026;Track03;00:01;00:06.7;-1;;;
0440;MTD0440_Bach_BWV0871-02.jpg;MTD0440_Bach_BWV0871-02.jpg;MTD0440_Bach_BWV0871-02.mid;MTD0440_Bach_BWV0871-02.wav;Bach_BWV0871-02_Belder_BC-WCM2182.wav;B352;0445;Bach;1685;1750;BWV0871-02;Belder;Composer/Bach_CompleteEdition_BC;cf74e971-b791-4c23-ab2d-2189e6f8195a;BC;2182;Fugue No 2;;Harpsichord;Harpsichord;Solo;Polyphon;026;Track04;00:00.7;00:10.9;-1;;;
0441;MTD0441_Bach_BWV0872-01.jpg;MTD0441_Bach_BWV0872-01.jpg;MTD0441_Bach_BWV0872-01.mid;MTD0441_Bach_BWV0872-01.wav;Bach_BWV0872-01+BWV0872-02_SchiffA_DECCA-WCM65560.wav;B353;0446;Bach;1685;1750;BWV0872-01;SchiffA;Performer/SchiffA_Bach_DECCA;2e928050-ce32-47b0-9880-58602f5ee789;DECCA;65560;Prelude No 3 A;;Harpsichord;Piano;Solo;Polyphon;010;Track03;00:00.3;00:08;0;;;
0442;MTD0442_Bach_BWV0872-01.jpg;MTD0442_Bach_BWV0872-01.jpg;MTD0442_Bach_BWV0872-01.mid;MTD0442_Bach_BWV0872-01.wav;Bach_BWV0872-01+BWV0872-02_SchiffA_DECCA-WCM65560.wav;B354;0447;Bach;1685;1750;BWV0872-01;SchiffA;Performer/SchiffA_Bach_DECCA;2e928050-ce32-47b0-9880-58602f5ee789;DECCA;65560;Prelude No 3 B;;Harpsichord;Piano;Solo;Polyphon;010;Track03;01:28.8;01:33.4;0;MidiNumberCorrected,MidiErr;Midi found in the web, but not in Lukas' collection and neither in the interface;Interpretation mismatch: Last measure, audio has f# instead of e#.
0443;MTD0443_Bach_BWV0872-02.jpg;MTD0443_Bach_BWV0872-02.jpg;MTD0443_Bach_BWV0872-02.mid;MTD0443_Bach_BWV0872-02.wav;Bach_BWV0872-01+BWV0872-02_SchiffA_DECCA-WCM65560.wav;B355;0448;Bach;1685;1750;BWV0872-02;SchiffA;Performer/SchiffA_Bach_DECCA;2e928050-ce32-47b0-9880-58602f5ee789;DECCA;65560;Fugue No 3;;Piano;Piano;Solo;Polyphon;010;Track03;01:51.5;01:57.8;0;;;
0444;MTD0444_Bach_BWV0873-01.jpg;MTD0444_Bach_BWV0873-01.jpg;MTD0444_Bach_BWV0873-01.mid;MTD0444_Bach_BWV0873-01.wav;Bach_BWV0873-01_Belder_BC-WCM2185.wav;B356;0449;Bach;1685;1750;BWV0873-01;Belder;Composer/Bach_CompleteEdition_BC;cf74e971-b791-4c23-ab2d-2189e6f8195a;BC;2185;Prelude No 4;;Harpsichord;Harpsichord;Solo;Polyphon;026;Track07;00:00.6;00:09.6;-1;;;
0445;MTD0445_Bach_BWV0873-02.jpg;MTD0445_Bach_BWV0873-02.jpg;MTD0445_Bach_BWV0873-02.mid;MTD0445_Bach_BWV0873-02.wav;Bach_BWV0873-02_Belder_BC-WCM2186.wav;B357;0450;Bach;1685;1750;BWV0873-02;Belder;Composer/Bach_CompleteEdition_BC;cf74e971-b791-4c23-ab2d-2189e6f8195a;BC;2186;Fugue No 4;;Harpsichord;Harpsichord;Solo;Monophon+Polyphon;026;Track08;00:00.5;00:04.2;-1;;;Fugue late
0446;MTD0446_Bach_BWV0874-01.jpg;MTD0446_Bach_BWV0874-01.jpg;MTD0446_Bach_BWV0874-01.mid;MTD0446_Bach_BWV0874-01.wav;Bach_BWV0874-01_Belder_BC-WCM2187.wav;B358;0451;Bach;1685;1750;BWV0874-01;Belder;Composer/Bach_CompleteEdition_BC;cf74e971-b791-4c23-ab2d-2189e6f8195a;BC;2187;Prelude No 5;;Harpsichord;Harpsichord;Solo;Homophon;026;Track09;00:01;00:07;-1;;;
0447;MTD0447_Bach_BWV0874-02.jpg;MTD0447_Bach_BWV0874-02.jpg;MTD0447_Bach_BWV0874-02.mid;MTD0447_Bach_BWV0874-02.wav;Bach_BWV0874-02_Belder_BC-WCM2188.wav;B359;0452;Bach;1685;1750;BWV0874-02;Belder;Composer/Bach_CompleteEdition_BC;cf74e971-b791-4c23-ab2d-2189e6f8195a;BC;2188;Fugue No 5;;Harpsichord;Harpsichord;Solo;Polyphon;026;Track10;00:00.6;00:10.3;-1;;;
0448;MTD0448_Bach_BWV0875-01.jpg;MTD0448_Bach_BWV0875-01.jpg;MTD0448_Bach_BWV0875-01.mid;MTD0448_Bach_BWV0875-01.wav;Bach_BWV0875-01_Belder_BC-WCM2189.wav;B360;0453;Bach;1685;1750;BWV0875-01;Belder;Composer/Bach_CompleteEdition_BC;cf74e971-b791-4c23-ab2d-2189e6f8195a;BC;2189;Prelude No 6;;Harpsichord;Harpsichord;Solo;Homophon;026;Track11;00:00.7;00:04.3;-1;MidiNumberCorrected;Midi found in the web, but not in Lukas' collection and neither in the interface;
0449;MTD0449_Bach_BWV0875-02.jpg;MTD0449_Bach_BWV0875-02.jpg;MTD0449_Bach_BWV0875-02.mid;MTD0449_Bach_BWV0875-02.wav;Bach_BWV0875-02_Belder_BC-WCM2190.wav;B361;0454;Bach;1685;1750;BWV0875-02;Belder;Composer/Bach_CompleteEdition_BC;cf74e971-b791-4c23-ab2d-2189e6f8195a;BC;2190;Fugue No 6;;Harpsichord;Harpsichord;Solo;Monophon;026;Track12;00:00.6;00:08.4;-1;MidiNumberCorrected;;
0450;MTD0450_Bach_BWV0876-01.jpg;MTD0450_Bach_BWV0876-01.jpg;MTD0450_Bach_BWV0876-01.mid;MTD0450_Bach_BWV0876-01.wav;Bach_BWV0876-01_Belder_BC-WCM2191.wav;B362;0455;Bach;1685;1750;BWV0876-01;Belder;Composer/Bach_CompleteEdition_BC;cf74e971-b791-4c23-ab2d-2189e6f8195a;BC;2191;Prelude No 7;;Harpsichord;Harpsichord;Solo;Polyphon;026;Track13;00:00.8;00:09;-1;MidiNumberCorrected;;
0451;MTD0451_Bach_BWV0876-02.jpg;MTD0451_Bach_BWV0876-02.jpg;MTD0451_Bach_BWV0876-02.mid;MTD0451_Bach_BWV0876-02.wav;Bach_BWV0876-02_Belder_BC-WCM2192.wav;B363;0456;Bach;1685;1750;BWV0876-02;Belder;Composer/Bach_CompleteEdition_BC;cf74e971-b791-4c23-ab2d-2189e6f8195a;BC;2192;Fugue No 7;;Harpsichord;Harpsichord;Solo;Monophon;026;Track14;00:01;00:10.2;-1;MidiNumberCorrected;Midi found in the web, but not in Lukas' collection and neither in the interface;
0452;MTD0452_Bach_BWV0877-01.jpg;MTD0452_Bach_BWV0877-01.jpg;MTD0452_Bach_BWV0877-01.mid;MTD0452_Bach_BWV0877-01.wav;Bach_BWV0877-01_Belder_BC-WCM2193.wav;B364;0457;Bach;1685;1750;BWV0877-01;Belder;Composer/Bach_CompleteEdition_BC;cf74e971-b791-4c23-ab2d-2189e6f8195a;BC;2193;Prelude No 8;;Harpsichord;Harpsichord;Solo;Polyphon;026;Track15;00:00.8;00:06.8;-1;MidiErr;double sharp;
0453;MTD0453_Bach_BWV0877-02.jpg;MTD0453_Bach_BWV0877-02.jpg;MTD0453_Bach_BWV0877-02.mid;MTD0453_Bach_BWV0877-02.wav;Bach_BWV0877-02_Belder_BC-WCM2194.wav;B365;0458;Bach;1685;1750;BWV0877-02;Belder;Composer/Bach_CompleteEdition_BC;cf74e971-b791-4c23-ab2d-2189e6f8195a;BC;2194;Fugue No 8;;Harpsichord;Harpsichord;Solo;Monophon;026;Track16;00:00.8;00:13;-1;MidiErr;double sharp;
0454;MTD0454_Bach_BWV0878-01.jpg;MTD0454_Bach_BWV0878-01.jpg;MTD0454_Bach_BWV0878-01.mid;MTD0454_Bach_BWV0878-01.wav;Bach_BWV0878-01_Belder_BC-WCM2195.wav;B366;0459;Bach;1685;1750;BWV0878-01;Belder;Composer/Bach_CompleteEdition_BC;cf74e971-b791-4c23-ab2d-2189e6f8195a;BC;2195;Prelude No 9;;Harpsichord;Harpsichord;Solo;Polyphon;026;Track17;00:00.8;00:10.5;-1;MidiNumberCorrected;;
0455;MTD0455_Bach_BWV0878-02.jpg;MTD0455_Bach_BWV0878-02.jpg;MTD0455_Bach_BWV0878-02.mid;MTD0455_Bach_BWV0878-02.wav;Bach_BWV0878-02_Belder_BC-WCM2196.wav;B367;0460;Bach;1685;1750;BWV0878-02;Belder;Composer/Bach_CompleteEdition_BC;cf74e971-b791-4c23-ab2d-2189e6f8195a;BC;2196;Fugue No 9;;Harpsichord;Harpsichord;Solo;Polyphon;026;Track18;00:01;00:13.3;-1;MidiNumberCorrected;;
0456;MTD0456_Bach_BWV0879-01.jpg;MTD0456_Bach_BWV0879-01.jpg;MTD0456_Bach_BWV0879-01.mid;MTD0456_Bach_BWV0879-01.wav;Bach_BWV0879-01_Belder_BC-WCM2197.wav;B368;0461;Bach;1685;1750;BWV0879-01;Belder;Composer/Bach_CompleteEdition_BC;cf74e971-b791-4c23-ab2d-2189e6f8195a;BC;2197;Prelude No 10;;Harpsichord;Harpsichord;Solo;Polyphon;026;Track19;00:01;00:04.7;-1;;;
0457;MTD0457_Bach_BWV0879-02.jpg;MTD0457_Bach_BWV0879-02.jpg;MTD0457_Bach_BWV0879-02.mid;MTD0457_Bach_BWV0879-02.wav;Bach_BWV0879-02_Belder_BC-WCM2198.wav;B369;0462;Bach;1685;1750;BWV0879-02;Belder;Composer/Bach_CompleteEdition_BC;cf74e971-b791-4c23-ab2d-2189e6f8195a;BC;2198;Fugue No 10;;Harpsichord;Harpsichord;Solo;Monophon;026;Track20;00:00;00:08.5;-1;;;
0458;MTD0458_Bach_BWV0880-01.jpg;MTD0458_Bach_BWV0880-01.jpg;MTD0458_Bach_BWV0880-01.mid;MTD0458_Bach_BWV0880-01.wav;Bach_BWV0880-01_Belder_BC-WCM2199.wav;B370;0463;Bach;1685;1750;BWV0880-01;Belder;Composer/Bach_CompleteEdition_BC;cf74e971-b791-4c23-ab2d-2189e6f8195a;BC;2199;Prelude No 11;;Harpsichord;Harpsichord;Solo;Polyphon;026;Track21;00:01;00:15;-1;;;
0459;MTD0459_Bach_BWV0880-02.jpg;MTD0459_Bach_BWV0880-02.jpg;MTD0459_Bach_BWV0880-02.mid;MTD0459_Bach_BWV0880-02.wav;Bach_BWV0880-02_Belder_BC-WCM2200.wav;B371;0464;Bach;1685;1750;BWV0880-02;Belder;Composer/Bach_CompleteEdition_BC;cf74e971-b791-4c23-ab2d-2189e6f8195a;BC;2200;Fugue No 11;;Harpsichord;Harpsichord;Solo;Monophon+Polyphon;026;Track22;00:00.5;00:05.2;-1;;;Fugue late
0460;MTD0460_Bach_BWV0881-01.jpg;MTD0460_Bach_BWV0881-01.jpg;MTD0460_Bach_BWV0881-01.mid;MTD0460_Bach_BWV0881-01.wav;Bach_BWV0881-01_Belder_BC-WCM2201.wav;B372;0465;Bach;1685;1750;BWV0881-01;Belder;Composer/Bach_CompleteEdition_BC;cf74e971-b791-4c23-ab2d-2189e6f8195a;BC;2201;Prelude No 12;;Harpsichord;Harpsichord;Solo;Homophon;026;Track23;00:00.9;00:09.2;-1;;;
0461;MTD0461_Bach_BWV0881-02.jpg;MTD0461_Bach_BWV0881-02.jpg;MTD0461_Bach_BWV0881-02.mid;MTD0461_Bach_BWV0881-02.wav;Bach_BWV0881-02_Belder_BC-WCM2202.wav;B373;0466;Bach;1685;1750;BWV0881-02;Belder;Composer/Bach_CompleteEdition_BC;cf74e971-b791-4c23-ab2d-2189e6f8195a;BC;2202;Fugue No 12;;Harpsichord;Harpsichord;Solo;Monophon;026;Track24;00:00.5;00:04.8;-1;;;
0462;MTD0462_Bach_BWV0882-01.jpg;MTD0462_Bach_BWV0882-01.jpg;MTD0462_Bach_BWV0882-01.mid;MTD0462_Bach_BWV0882-01.wav;Bach_BWV0882-01_Belder_BC-WCM2203.wav;B374;0467;Bach;1685;1750;BWV0882-01;Belder;Composer/Bach_CompleteEdition_BC;cf74e971-b791-4c23-ab2d-2189e6f8195a;BC;2203;Prelude No 13;;Harpsichord;Harpsichord;Solo;Polyphon;027;Track01;00:00.8;00:10.4;-1;MidiErrTempo;;
0463;MTD0463_Bach_BWV0882-02.jpg;MTD0463_Bach_BWV0882-02.jpg;MTD0463_Bach_BWV0882-02.mid;MTD0463_Bach_BWV0882-02.wav;Bach_BWV0882-02_Belder_BC-WCM2204.wav;B375;0468;Bach;1685;1750;BWV0882-02;Belder;Composer/Bach_CompleteEdition_BC;cf74e971-b791-4c23-ab2d-2189e6f8195a;BC;2204;Fugue No 13;;Harpsichord;Harpsichord;Solo;Monophon;027;Track02;00:00.7;00:06.6;-1;;;
0464;MTD0464_Bach_BWV0883-01.jpg;MTD0464_Bach_BWV0883-01.jpg;MTD0464_Bach_BWV0883-01.mid;MTD0464_Bach_BWV0883-01.wav;Bach_BWV0883-01_Belder_BC-WCM2205.wav;B376;0469;Bach;1685;1750;BWV0883-01;Belder;Composer/Bach_CompleteEdition_BC;cf74e971-b791-4c23-ab2d-2189e6f8195a;BC;2205;Prelude No 14;;Harpsichord;Harpsichord;Solo;Polyphon;027;Track03;00:00.5;00:08;-1;MidiErrTempo;;
0465;MTD0465_Bach_BWV0883-02.jpg;MTD0465_Bach_BWV0883-02.jpg;MTD0465_Bach_BWV0883-02.mid;MTD0465_Bach_BWV0883-02.wav;Bach_BWV0883-02_Belder_BC-WCM2206.wav;B377;0470;Bach;1685;1750;BWV0883-02;Belder;Composer/Bach_CompleteEdition_BC;cf74e971-b791-4c23-ab2d-2189e6f8195a;BC;2206;Fugue No 14;;Harpsichord;Harpsichord;Solo;Monophon;027;Track04;00:00;00:14.8;-1;;;
0466;MTD0466_Bach_BWV0884-01.jpg;MTD0466_Bach_BWV0884-01.jpg;MTD0466_Bach_BWV0884-01.mid;MTD0466_Bach_BWV0884-01.wav;Bach_BWV0884-01_Belder_BC-WCM2207.wav;B378;0471;Bach;1685;1750;BWV0884-01;Belder;Composer/Bach_CompleteEdition_BC;cf74e971-b791-4c23-ab2d-2189e6f8195a;BC;2207;Prelude No 15;;Harpsichord;Harpsichord;Solo;Polyphon;027;Track05;00:00.5;00:04;-1;MidiNumberCorrected;;
0467;MTD0467_Bach_BWV0884-02.jpg;MTD0467_Bach_BWV0884-02.jpg;MTD0467_Bach_BWV0884-02.mid;MTD0467_Bach_BWV0884-02.wav;Bach_BWV0884-02_Belder_BC-WCM2208.wav;B379;0472;Bach;1685;1750;BWV0884-02;Belder;Composer/Bach_CompleteEdition_BC;cf74e971-b791-4c23-ab2d-2189e6f8195a;BC;2208;Fugue No 15;;Harpsichord;Harpsichord;Solo;Monophon;027;Track06;00:00.5;00:04;-1;MidiNumberCorrected;;
